periodo,regiao,instituicao,especialidade,doentes_saidos,dias_internamento,latitude,longitude,demora_media
2019-12,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE",Outras Camas,2671.0,18690.0,38.6554005,-9.0592392,6.997379258704605
2019-12,Região de Saúde LVT,"Hospital de Cascais, PPP",Outras Camas,498.0,7271.0,38.729006,-9.418267,14.600401606425702
2019-12,Região de Saúde LVT,"Hospital de Loures, PPP",Outras Camas,809.0,14177.0,38.821455,-9.176296,17.524103831891225
2019-12,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP",Outras Camas,261.0,4638.0,38.977235,-8.984506,17.770114942528735
2019-12,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",Outras Camas,193.0,4600.0,39.2410946,-8.6937515,23.83419689119171
2019-12,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE",Outras Camas,180.0,5842.0,41.2494561,-8.264901,32.455555555555556
2020-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",Outras Camas,19.0,219.0,38.0162314,-8.6956768,11.526315789473685
2020-01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",Outras Camas,119.0,1988.0,40.516364,-8.0827433,16.705882352941178
2020-01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",Outras Camas,53.0,330.0,40.117897,-8.8586755,6.226415094339623
2020-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",Outras Camas,18.0,364.0,39.8212263,-7.4981271,20.22222222222222
2020-02,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",Outras Camas,19.0,333.0,38.014123,-7.8721227,17.526315789473685
2020-02,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",Outras Camas,158.0,1470.0,40.6362453,-8.6543716,9.30379746835443
2020-02,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",Outras Camas,42.0,662.0,39.8212263,-7.4981271,15.761904761904763
2020-02,Região de Saúde LVT,"Hospital de Loures, PPP",Outras Camas,148.0,2701.0,38.821455,-9.176296,18.25
2020-02,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",Outras Camas,136.0,2857.0,38.7422257,-9.2264834,21.00735294117647
2020-02,Região de Saúde LVT,"Hospital Garcia de Orta, EPE",Outras Camas,283.0,3350.0,38.6658713,-9.1822554,11.837455830388693
2020-02,Região de Saúde LVT,"Instituto Português Oncologia de Lisboa, EPE",Outras Camas,8.0,380.0,38.7396768,-9.1634516,47.5
2020-02,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",Outras Camas,20.0,623.0,40.9293884,-8.5458794,31.15
2020-02,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Outras Camas,111.0,1099.0,41.7056054,-8.8252713,9.9009009009009
2020-03,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",Outras Camas,31.0,664.0,38.0162314,-8.6956768,21.419354838709676
2020-03,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE",Outras Camas,161.0,2693.0,40.2804158,-7.4922407,16.726708074534162
2020-03,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",Outras Camas,119.0,868.0,40.117897,-8.8586755,7.294117647058823
2020-03,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",Outras Camas,242.0,9838.0,38.7166948,-9.1371248,40.65289256198347
2020-03,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",Outras Camas,127.0,4048.0,38.708454,-9.216985,31.874015748031496
2020-03,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",Outras Camas,47.0,1103.0,39.2410946,-8.6937515,23.46808510638298
2020-03,Região de Saúde LVT,"Instituto Português Oncologia de Lisboa, EPE",Outras Camas,14.0,696.0,38.7396768,-9.1634516,49.714285714285715
2020-04,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",Outras Camas,30.0,639.0,38.014123,-7.8721227,21.3
2020-04,Região de Saúde do Centro,Hospital Arcebispo João Crisóstomo,Outras Camas,61.0,1253.0,40.3470015,-8.5933462,20.540983606557376
2020-04,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",Outras Camas,72.0,1026.0,39.8212263,-7.4981271,14.25
2020-04,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE",Outras Camas,122.0,1783.0,39.478072,-8.5404429,14.614754098360656
2020-04,Região de Saúde LVT,"Hospital de Cascais, PPP",Outras Camas,130.0,1945.0,38.729006,-9.418267,14.961538461538462
2020-04,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",Outras Camas,55.0,1369.0,39.2410946,-8.6937515,24.89090909090909
2020-04,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",Outras Camas,502.0,13535.0,41.1831056,-8.6010558,26.96215139442231
2020-04,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE",Outras Camas,86.0,1967.0,41.2494561,-8.264901,22.872093023255815
2020-04,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",Outras Camas,199.0,2310.0,41.4387173,-8.3086907,11.608040201005025
2020-04,Região de Saúde Norte,"Hospital de Braga, EPE",Outras Camas,436.0,5032.0,41.56785,-8.398982,11.541284403669724
2020-04,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Outras Camas,188.0,1993.0,41.7056054,-8.8252713,10.601063829787234
2020-05,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",Outras Camas,55.0,1077.0,38.0162314,-8.6956768,19.581818181818182
2020-05,Região de Saúde do Centro,Hospital Arcebispo João Crisóstomo,Outras Camas,68.0,1459.0,40.3470015,-8.5933462,21.455882352941178
2020-05,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",Outras Camas,207.0,6421.0,38.708454,-9.216985,31.019323671497585
2020-05,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP",Outras Camas,114.0,1957.0,38.977235,-8.984506,17.166666666666668
2020-05,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",Outras Camas,299.0,6197.0,38.7422257,-9.2264834,20.725752508361204
2020-05,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Outras Camas,651.0,9509.0,41.1094138,-8.5972617,14.606758832565284
2020-05,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Outras Camas,151.0,2783.0,41.8056532,-6.7888197,18.43046357615894
2020-06,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",Outras Camas,554.0,18319.0,38.7166948,-9.1371248,33.06678700361011
2020-06,Região de Saúde LVT,"Hospital de Loures, PPP",Outras Camas,358.0,6657.0,38.821455,-9.176296,18.594972067039105
2020-06,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP",Outras Camas,131.0,2267.0,38.977235,-8.984506,17.30534351145038
2020-06,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",Outras Camas,717.0,18622.0,41.1831056,-8.6010558,25.9721059972106
2020-06,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",Outras Camas,691.0,13073.0,41.1472498,-8.6172617,18.918958031837917
2020-06,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",Outras Camas,84.0,2993.0,40.9293884,-8.5458794,35.63095238095238
2020-06,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Outras Camas,326.0,4357.0,41.3031784,-7.7515252,13.365030674846626
2020-06,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Outras Camas,242.0,2780.0,41.7056054,-8.8252713,11.487603305785123
2020-06,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Outras Camas,176.0,3332.0,41.8056532,-6.7888197,18.931818181818183
2020-07,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE",Outras Camas,295.0,4206.0,38.5684861,-7.9032848,14.257627118644068
2020-07,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",Outras Camas,913.0,13382.0,37.0238973,-7.9281554,14.657174151150056
2020-07,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",Outras Camas,667.0,21207.0,38.7166948,-9.1371248,31.794602698650674
2020-07,Região de Saúde LVT,"Hospital de Loures, PPP",Outras Camas,420.0,7621.0,38.821455,-9.176296,18.145238095238096
2020-07,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP",Outras Camas,153.0,2618.0,38.977235,-8.984506,17.11111111111111
2020-07,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",Outras Camas,412.0,8265.0,38.7422257,-9.2264834,20.060679611650485
2020-07,Região de Saúde LVT,"Instituto Português Oncologia de Lisboa, EPE",Outras Camas,38.0,1353.0,38.7396768,-9.1634516,35.60526315789474
2020-07,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",Outras Camas,782.0,14553.0,41.1472498,-8.6172617,18.60997442455243
2020-07,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",Outras Camas,124.0,2649.0,41.1794456,-8.6745115,21.362903225806452
2020-08,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",Outras Camas,519.0,10850.0,40.516364,-8.0827433,20.905587668593448
2020-08,Região de Saúde LVT,"Hospital Garcia de Orta, EPE",Outras Camas,981.0,12779.0,38.6658713,-9.1822554,13.026503567787971
2020-08,Região de Saúde LVT,"Instituto Português Oncologia de Lisboa, EPE",Outras Camas,39.0,1499.0,38.7396768,-9.1634516,38.43589743589744
2020-08,Região de Saúde Norte,"Hospital de Braga, EPE",Outras Camas,704.0,9430.0,41.56785,-8.398982,13.394886363636363
2020-08,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",Outras Camas,145.0,3130.0,41.1794456,-8.6745115,21.586206896551722
2020-09,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE",Outras Camas,257.0,3407.0,40.5309916,-7.2734793,13.256809338521402
2020-09,Região de Saúde LVT,"Hospital de Loures, PPP",Outras Camas,525.0,9580.0,38.821455,-9.176296,18.247619047619047
2020-09,Região de Saúde LVT,"Instituto Português Oncologia de Lisboa, EPE",Outras Camas,47.0,1643.0,38.7396768,-9.1634516,34.95744680851064
2020-09,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",Outras Camas,977.0,17746.0,41.1472498,-8.6172617,18.16376663254862
2020-09,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",Outras Camas,444.0,5644.0,41.4387173,-8.3086907,12.711711711711711
2020-09,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",Outras Camas,161.0,3528.0,41.1794456,-8.6745115,21.91304347826087
2020-09,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Outras Camas,325.0,4122.0,41.7056054,-8.8252713,12.683076923076923
2020-10,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",Outras Camas,104.0,2490.0,38.0162314,-8.6956768,23.942307692307693
2020-10,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",Outras Camas,720.0,7063.0,40.6362453,-8.6543716,9.809722222222222
2020-10,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",Outras Camas,337.0,2485.0,40.117897,-8.8586755,7.373887240356083
2020-10,Região de Saúde LVT,"Hospital de Cascais, PPP",Outras Camas,272.0,4285.0,38.729006,-9.418267,15.753676470588236
2020-10,Região de Saúde LVT,"Hospital de Loures, PPP",Outras Camas,597.0,10671.0,38.821455,-9.176296,17.87437185929648
2020-10,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP",Outras Camas,212.0,3683.0,38.977235,-8.984506,17.37264150943396
2020-10,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",Outras Camas,102.0,2586.0,39.2410946,-8.6937515,25.352941176470587
2020-10,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",Outras Camas,163.0,1526.0,41.3423984,-8.4802503,9.36196319018405
2020-10,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",Outras Camas,1091.0,19794.0,41.1472498,-8.6172617,18.142988084326305
2020-10,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",Outras Camas,142.0,4764.0,40.9293884,-8.5458794,33.54929577464789
2020-10,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Outras Camas,349.0,4590.0,41.7056054,-8.8252713,13.151862464183381
2020-11,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",Outras Camas,188.0,2927.0,39.3003425,-7.4263845,15.569148936170214
2020-11,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",Outras Camas,1261.0,33069.0,38.7166948,-9.1371248,26.224425059476605
2020-11,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",Outras Camas,380.0,7377.0,38.5283754,-8.8818638,19.41315789473684
2020-11,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",Outras Camas,747.0,10159.0,41.1785642,-8.6062881,13.599732262382865
2020-11,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Outras Camas,378.0,5348.0,41.7056054,-8.8252713,14.148148148148149
2020-11,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Outras Camas,357.0,6216.0,41.8056532,-6.7888197,17.41176470588235
2020-12,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",Outras Camas,1544.0,23217.0,37.0238973,-7.9281554,15.036917098445596
2020-12,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",Outras Camas,877.0,9760.0,39.7414812,-8.7982706,11.12884834663626
2020-12,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",Outras Camas,409.0,3021.0,40.117897,-8.8586755,7.386308068459658
2020-12,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",Outras Camas,1384.0,36917.0,38.7166948,-9.1371248,26.67413294797688
2020-12,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Outras Camas,1717.0,37287.0,38.7500861,-9.1616116,21.71636575422248
2020-12,Região de Saúde LVT,"Hospital de Loures, PPP",Outras Camas,680.0,12401.0,38.821455,-9.176296,18.236764705882354
2020-12,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP",Outras Camas,275.0,4525.0,38.977235,-8.984506,16.454545454545453
2020-12,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",Outras Camas,1290.0,24390.0,41.1472498,-8.6172617,18.906976744186046
2020-12,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",Outras Camas,649.0,8728.0,41.4387173,-8.3086907,13.448382126348228
2020-12,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",Outras Camas,818.0,10911.0,41.1785642,-8.6062881,13.338630806845966
2020-12,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Outras Camas,428.0,6163.0,41.7056054,-8.8252713,14.399532710280374
2020-12,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Outras Camas,404.0,7006.0,41.8056532,-6.7888197,17.34158415841584
2021-01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE",Outras Camas,45.0,819.0,38.5684861,-7.9032848,18.2
2021-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",Outras Camas,14.0,269.0,38.014123,-7.8721227,19.214285714285715
2021-01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",Outras Camas,29.0,262.0,40.117897,-8.8586755,9.03448275862069
2021-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",Outras Camas,55.0,1981.0,38.708454,-9.216985,36.018181818181816
2021-01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE",Outras Camas,34.0,644.0,39.478072,-8.5404429,18.941176470588236
2021-01,Região de Saúde LVT,"Hospital de Cascais, PPP",Outras Camas,24.0,637.0,38.729006,-9.418267,26.541666666666668
2021-01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Outras Camas,151.0,2518.0,41.1094138,-8.5972617,16.67549668874172
2021-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",Outras Camas,16.0,668.0,41.1794456,-8.6745115,41.75
2021-01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Outras Camas,43.0,856.0,41.7056054,-8.8252713,19.906976744186046
2021-02,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",Outras Camas,288.0,4966.0,37.0238973,-7.9281554,17.243055555555557
2021-02,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",Outras Camas,154.0,1563.0,40.6362453,-8.6543716,10.14935064935065
2021-02,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Outras Camas,280.0,7232.0,38.7500861,-9.1616116,25.82857142857143
2021-02,Região de Saúde LVT,"Hospital de Cascais, PPP",Outras Camas,44.0,1166.0,38.729006,-9.418267,26.5
2021-02,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",Outras Camas,148.0,3159.0,38.7422257,-9.2264834,21.344594594594593
2021-02,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Outras Camas,280.0,4646.0,41.1094138,-8.5972617,16.59285714285714
2021-03,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE",Outras Camas,96.0,1734.0,40.5309916,-7.2734793,18.0625
2021-03,Região de Saúde LVT,"Hospital de Cascais, PPP",Outras Camas,72.0,1541.0,38.729006,-9.418267,21.40277777777778
2021-03,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",Outras Camas,38.0,1049.0,39.2410946,-8.6937515,27.605263157894736
2021-03,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",Outras Camas,45.0,460.0,41.3423984,-8.4802503,10.222222222222221
2021-03,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",Outras Camas,56.0,2492.0,40.9293884,-8.5458794,44.5
2021-03,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE",Outras Camas,61.0,1486.0,41.2494561,-8.264901,24.360655737704917
2021-04,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",Outras Camas,284.0,3876.0,39.7414812,-8.7982706,13.647887323943662
2021-04,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE",Outras Camas,116.0,2062.0,40.5309916,-7.2734793,17.775862068965516
2021-04,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE",Outras Camas,786.0,6544.0,38.6554005,-9.0592392,8.325699745547073
2021-04,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",Outras Camas,459.0,11940.0,41.1831056,-8.6010558,26.013071895424837
2021-04,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Outras Camas,284.0,4202.0,41.3031784,-7.7515252,14.795774647887324
2021-04,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",Outras Camas,88.0,2309.0,41.1794456,-8.6745115,26.238636363636363
2021-04,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Outras Camas,123.0,2759.0,41.7056054,-8.8252713,22.43089430894309
2021-04,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Outras Camas,143.0,2977.0,41.8056532,-6.7888197,20.818181818181817
2021-05,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",Outras Camas,257.0,6464.0,40.516364,-8.0827433,25.151750972762645
2021-05,Região de Saúde do Centro,"Instituto Português Oncologia de Coimbra, EPE",Outras Camas,166.0,3384.0,40.2162514,-8.4103814,20.3855421686747
2021-05,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",Outras Camas,220.0,4216.0,38.5283754,-8.8818638,19.163636363636364
2021-05,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",Outras Camas,381.0,4736.0,41.1785642,-8.6062881,12.430446194225722
2021-06,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE",Outras Camas,403.0,4576.0,38.5684861,-7.9032848,11.35483870967742
2021-06,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",Outras Camas,178.0,1803.0,40.117897,-8.8586755,10.129213483146067
2021-06,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",Outras Camas,253.0,9829.0,38.708454,-9.216985,38.8498023715415
2021-06,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",Outras Camas,260.0,4995.0,38.5283754,-8.8818638,19.21153846153846
2021-06,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",Outras Camas,411.0,8074.0,38.7422257,-9.2264834,19.644768856447687
2021-06,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",Outras Camas,678.0,17048.0,41.1831056,-8.6010558,25.144542772861357
2021-06,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Outras Camas,888.0,13736.0,41.1094138,-8.5972617,15.468468468468469
2021-06,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",Outras Camas,456.0,5638.0,41.1785642,-8.6062881,12.364035087719298
2021-07,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",Outras Camas,53.0,1172.0,38.014123,-7.8721227,22.11320754716981
2021-07,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",Outras Camas,113.0,2138.0,39.3003425,-7.4263845,18.920353982300885
2021-07,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",Outras Camas,556.0,7069.0,39.7414812,-8.7982706,12.714028776978417
2021-07,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",Outras Camas,222.0,2085.0,40.117897,-8.8586755,9.391891891891891
2021-07,Região de Saúde LVT,"Hospital de Loures, PPP",Outras Camas,445.0,6792.0,38.821455,-9.176296,15.262921348314606
2021-07,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",Outras Camas,786.0,19804.0,41.1831056,-8.6010558,25.195928753180663
2021-07,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",Outras Camas,103.0,1080.0,41.3423984,-8.4802503,10.485436893203884
2021-07,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Outras Camas,1039.0,15962.0,41.1094138,-8.5972617,15.362848893166506
2021-07,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",Outras Camas,433.0,4585.0,41.4387173,-8.3086907,10.58891454965358
2021-07,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Outras Camas,245.0,4915.0,41.8056532,-6.7888197,20.06122448979592
2021-08,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",Outras Camas,1155.0,17950.0,40.2191523,-8.4098211,15.541125541125542
2021-08,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",Outras Camas,330.0,6666.0,38.5283754,-8.8818638,20.2
2021-08,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Outras Camas,1163.0,26300.0,38.7500861,-9.1616116,22.613929492691316
2021-08,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",Outras Camas,492.0,5211.0,41.4387173,-8.3086907,10.591463414634147
2021-09,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",Outras Camas,1239.0,19896.0,37.0238973,-7.9281554,16.058111380145277
2021-09,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",Outras Camas,714.0,7116.0,40.6362453,-8.6543716,9.966386554621849
2021-09,Região de Saúde do Centro,"Instituto Português Oncologia de Coimbra, EPE",Outras Camas,294.0,5261.0,40.2162514,-8.4103814,17.89455782312925
2021-09,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",Outras Camas,127.0,2799.0,39.8212263,-7.4981271,22.03937007874016
2021-09,Região de Saúde LVT,"Hospital de Loures, PPP",Outras Camas,555.0,8722.0,38.821455,-9.176296,15.715315315315316
2021-09,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",Outras Camas,76.0,2038.0,39.2410946,-8.6937515,26.81578947368421
2021-09,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",Outras Camas,568.0,11884.0,38.7422257,-9.2264834,20.922535211267604
2021-09,Região de Saúde LVT,"Hospital Garcia de Orta, EPE",Outras Camas,558.0,9613.0,38.6658713,-9.1822554,17.227598566308245
2021-09,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",Outras Camas,125.0,1374.0,41.3423984,-8.4802503,10.992
2021-09,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE",Outras Camas,145.0,4866.0,41.2494561,-8.264901,33.55862068965517
2021-09,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Outras Camas,648.0,8732.0,41.3031784,-7.7515252,13.475308641975309
2021-09,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Outras Camas,1312.0,20177.0,41.1094138,-8.5972617,15.378810975609756
2021-10,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE",Outras Camas,867.0,8126.0,38.5684861,-7.9032848,9.372549019607844
2021-10,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",Outras Camas,211.0,4452.0,38.0162314,-8.6956768,21.099526066350712
2021-10,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",Outras Camas,171.0,3114.0,39.3003425,-7.4263845,18.210526315789473
2021-10,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",Outras Camas,1487.0,21949.0,40.2191523,-8.4098211,14.760591795561533
2021-10,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE",Outras Camas,1859.0,16016.0,38.6554005,-9.0592392,8.615384615384615
2021-10,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",Outras Camas,1293.0,34775.0,38.7166948,-9.1371248,26.894818252126836
2021-10,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",Outras Camas,139.0,1539.0,41.3423984,-8.4802503,11.071942446043165
2021-10,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",Outras Camas,909.0,20551.0,41.1472498,-8.6172617,22.60836083608361
2021-10,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",Outras Camas,210.0,5380.0,41.1794456,-8.6745115,25.61904761904762
2021-11,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",Outras Camas,361.0,3260.0,40.117897,-8.8586755,9.030470914127424
2021-11,Região de Saúde do Centro,"Instituto Português Oncologia de Coimbra, EPE",Outras Camas,358.0,6084.0,40.2162514,-8.4103814,16.99441340782123
2021-11,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",Outras Camas,158.0,3408.0,39.8212263,-7.4981271,21.569620253164558
2021-11,Região de Saúde LVT,"Hospital de Loures, PPP",Outras Camas,672.0,10881.0,38.821455,-9.176296,16.191964285714285
2021-11,Região de Saúde LVT,"Hospital de Vila Franca de Xira, EPE",Outras Camas,204.0,4396.0,38.977235,-8.984506,21.54901960784314
